From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
UniRef50_A0A812R2Q1	A0A812R2Q1	unreviewed	A0A812R2Q1_SYMMI	DNA-(apurinic or apyrimidinic site) endonuclease (EC 3.1.-.-)	SMIC04503_LOCUS12238	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	449
UniRef50_A0A812R2V0	A0A812JCL7	unreviewed	A0A812JCL7_9DINO	RNase H type-1 domain-containing protein	SLIN2456_LOCUS3363	Symbiodinium sp. CCMP2456	405
UniRef50_A0A812R2V0	A0A812R2V0	unreviewed	A0A812R2V0_9DINO	Reverse transcriptase RNase H-like domain-containing protein	SLIN2456_LOCUS13603	Symbiodinium sp. CCMP2456	366
UniRef50_A0A812R2Y6	A0A812R2Y6	unreviewed	A0A812R2Y6_9DINO	Uncharacterized protein	STRI2592_LOCUS22425	Symbiodinium sp. CCMP2592	1631
UniRef50_A0A812R324	A0A812R324	unreviewed	A0A812R324_9DINO	HMG box domain-containing protein	SNEC2469_LOCUS11440	Symbiodinium necroappetens	753
UniRef50_A0A812R383	A0A812R383	unreviewed	A0A812R383_SYMMI	GIP protein	GIP SMIC04503_LOCUS12166	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	663
UniRef50_A0A812R3A0	A0A812R3A0	unreviewed	A0A812R3A0_9DINO	ClpC protein	clpC STRI2592_LOCUS22497	Symbiodinium sp. CCMP2592	1031
UniRef50_A0A812R3A0	A0A812XN65	unreviewed	A0A812XN65_9DINO	Uncharacterized protein	STRI2592_LOCUS37605	Symbiodinium sp. CCMP2592	1240
UniRef50_A0A812R3H1	A0A812R3H1	unreviewed	A0A812R3H1_SYMPI	Uncharacterized protein	SPIL2461_LOCUS10312	Symbiodinium pilosum (Dinoflagellate)	548
UniRef50_A0A812R3J2	A0A812T485	unreviewed	A0A812T485_9DINO	Uncharacterized protein	SNEC2469_LOCUS14740	Symbiodinium necroappetens	1797
UniRef50_A0A812R3J2	A0A812R3J2	unreviewed	A0A812R3J2_9DINO	Uncharacterized protein	STRI2592_LOCUS22601	Symbiodinium sp. CCMP2592	2059
UniRef50_A0A812R3J2	A0A812PAI3	unreviewed	A0A812PAI3_9DINO	Uncharacterized protein	SNAT2548_LOCUS18003	Symbiodinium natans	1810
UniRef50_A0A812R3K2	A0A812IZT5	unreviewed	A0A812IZT5_9DINO	METTL21B protein	METTL21B STRI2592_LOCUS5241	Symbiodinium sp. CCMP2592	773
UniRef50_A0A812R3K2	A0A812J0P0	unreviewed	A0A812J0P0_9DINO	METTL21B protein	METTL21B STRI2592_LOCUS5219	Symbiodinium sp. CCMP2592	775
UniRef50_A0A812R3K2	A0A812R3K2	unreviewed	A0A812R3K2_9DINO	METTL21B protein	METTL21B STRI2592_LOCUS22535	Symbiodinium sp. CCMP2592	769
UniRef50_A0A812R3N1	A0A812JYV2	unreviewed	A0A812JYV2_9DINO	Uncharacterized protein	STRI2592_LOCUS7452	Symbiodinium sp. CCMP2592	1068
UniRef50_A0A812R3N1	A0A812KD39	unreviewed	A0A812KD39_9DINO	Uncharacterized protein	STRI2592_LOCUS8877	Symbiodinium sp. CCMP2592	995
UniRef50_A0A812R3N1	A0A812PR47	unreviewed	A0A812PR47_9DINO	Uncharacterized protein	STRI2592_LOCUS18766 STRI2592_LOCUS33344	Symbiodinium sp. CCMP2592	1068
UniRef50_A0A812R3N1	A0A812R3N1	unreviewed	A0A812R3N1_9DINO	Uncharacterized protein	STRI2592_LOCUS22491	Symbiodinium sp. CCMP2592	1068
UniRef50_A0A812R3N1	A0A812R5X6	unreviewed	A0A812R5X6_9DINO	Uncharacterized protein	STRI2592_LOCUS22690	Symbiodinium sp. CCMP2592	986
UniRef50_A0A812R3Q3	A0A812R3Q3	unreviewed	A0A812R3Q3_9DINO	RE2 protein	RE2 SNAT2548_LOCUS22814	Symbiodinium natans	2964
UniRef50_A0A812R3U4	A0A812R3U4	unreviewed	A0A812R3U4_9DINO	BUB3.2 protein	BUB3.2 SMICCKB8_LOCUS13649	Symbiodinium sp. KB8	1306
UniRef50_A0A812R3V8	A0A812R3V8	unreviewed	A0A812R3V8_SYMMI	methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase)	metG SMIC04503_LOCUS12241	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2440
UniRef50_A0A812R459	A0A812R459	unreviewed	A0A812R459_SYMPI	Uncharacterized protein	SPIL2461_LOCUS10304	Symbiodinium pilosum (Dinoflagellate)	877
UniRef50_A0A812R4C8	A0A812R4C8	unreviewed	A0A812R4C8_SYMMI	dihydroxy-acid dehydratase (EC 4.2.1.9)	ilvD2 SMIC04503_LOCUS12245	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	845
UniRef50_A0A812R4E2	A0A812R4E2	unreviewed	A0A812R4E2_9DINO	Herc4 protein	Herc4 SNAT2548_LOCUS22882	Symbiodinium natans	391
UniRef50_A0A812R4F4	A0A812R4F4	unreviewed	A0A812R4F4_9DINO	Uncharacterized protein	STRI2592_LOCUS22574	Symbiodinium sp. CCMP2592	150
UniRef50_A0A812R4F5	A0A813AXL9	unreviewed	A0A813AXL9_SYMMI	Reverse transcriptase Ty1/copia-type domain-containing protein	SMIC04503_LOCUS34696	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2044
UniRef50_A0A812R4F5	A0A812R4F5	unreviewed	A0A812R4F5_9DINO	GIP protein	GIP SNAT2548_LOCUS22883	Symbiodinium natans	2365
UniRef50_A0A812R4F5	A0A812TTC5	unreviewed	A0A812TTC5_9DINO	GIP protein	GIP SNAT2548_LOCUS30029	Symbiodinium natans	2400
UniRef50_A0A812R4F6	A0A812R4F6	unreviewed	A0A812R4F6_9DINO	MenD protein	menD SMICCKB8_LOCUS13629	Symbiodinium sp. KB8	1267
UniRef50_A0A812R4S0	A0A812R4S0	unreviewed	A0A812R4S0_9DINO	glycogen phosphorylase (EC 2.4.1.1)	SLIN2456_LOCUS13648	Symbiodinium sp. CCMP2456	623
UniRef50_A0A812R4V5	A0A812K2X5	unreviewed	A0A812K2X5_9DINO	C3H1-type domain-containing protein	STRI2592_LOCUS8465	Symbiodinium sp. CCMP2592	1047
UniRef50_A0A812R4V5	A0A812R4V5	unreviewed	A0A812R4V5_9DINO	C3H1-type domain-containing protein	STRI2592_LOCUS22626	Symbiodinium sp. CCMP2592	1078
UniRef50_A0A812R4W7	A0A812R4W7	unreviewed	A0A812R4W7_9DINO	Integrase catalytic domain-containing protein	SNEC2469_LOCUS11524	Symbiodinium necroappetens	878
UniRef50_A0A812R4W7	A0A1Q9EZM6	unreviewed	A0A1Q9EZM6_SYMMI	Retrovirus-related Pol polyprotein from transposon TNT 1-94	AK812_SmicGene3174	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	886
UniRef50_A0A812R4W7	A0A812MFW1	unreviewed	A0A812MFW1_SYMMI	Integrase catalytic domain-containing protein	SMIC04503_LOCUS6451	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	995
UniRef50_A0A812R4Z2	A0A812R4Z2	unreviewed	A0A812R4Z2_9DINO	CofG protein	cofG STRI2592_LOCUS22615	Symbiodinium sp. CCMP2592	430
UniRef50_A0A812R512	A0A812R512	unreviewed	A0A812R512_SYMPI	ESAG8 protein	ESAG8 SPIL2461_LOCUS10328	Symbiodinium pilosum (Dinoflagellate)	319
UniRef50_A0A812R550	A0A812R550	unreviewed	A0A812R550_9DINO	Uncharacterized protein	STRI2592_LOCUS22586	Symbiodinium sp. CCMP2592	876
UniRef50_A0A812R552	A0A812R552	unreviewed	A0A812R552_9DINO	Uncharacterized protein	SNEC2469_LOCUS11580	Symbiodinium necroappetens	1426
UniRef50_A0A812R572	A0A812R572	unreviewed	A0A812R572_9DINO	Abcb1a protein	Abcb1a SMICCKB8_LOCUS13635	Symbiodinium sp. KB8	1289
UniRef50_A0A812R580	A0A812R580	unreviewed	A0A812R580_9DINO	Uncharacterized protein	SNAT2548_LOCUS22953	Symbiodinium natans	1533
UniRef50_A0A812R580	A0A812UX70	unreviewed	A0A812UX70_9DINO	Uncharacterized protein	SNAT2548_LOCUS34209	Symbiodinium natans	1830
UniRef50_A0A812R5J9	A0A812R5J9	unreviewed	A0A812R5J9_9DINO	Tyr recombinase domain-containing protein	SLIN2456_LOCUS13619	Symbiodinium sp. CCMP2456	495
UniRef50_A0A812R5M5	A0A812R5M5	unreviewed	A0A812R5M5_9DINO	FCPB protein	FCPB SLIN2456_LOCUS13766	Symbiodinium sp. CCMP2456	618
UniRef50_A0A812R5Q0	A0A812WEP4	unreviewed	A0A812WEP4_9DINO	ROK family protein	SLIN2456_LOCUS24073	Symbiodinium sp. CCMP2456	480
UniRef50_A0A812R5Q0	A0A812ZBC2	unreviewed	A0A812ZBC2_9DINO	N-acetyl-D-glucosamine kinase	STRI2592_LOCUS42356	Symbiodinium sp. CCMP2592	530
UniRef50_A0A812R5Q0	A0A812R5Q0	unreviewed	A0A812R5Q0_9DINO	N-acetyl-D-glucosamine kinase	SNAT2548_LOCUS22917	Symbiodinium natans	483
UniRef50_A0A812R5Q2	A0A812R5Q2	unreviewed	A0A812R5Q2_9DINO	Uncharacterized protein	SLIN2456_LOCUS13772	Symbiodinium sp. CCMP2456	379
UniRef50_A0A812R5Q6	A0A812R5Q6	unreviewed	A0A812R5Q6_9DINO	Uncharacterized protein	STRI2592_LOCUS22733	Symbiodinium sp. CCMP2592	1831
UniRef50_A0A812R5S0	A0A812R5S0	unreviewed	A0A812R5S0_SYMPI	SLC34A1 protein	SLC34A1 SPIL2461_LOCUS10396	Symbiodinium pilosum (Dinoflagellate)	1123
UniRef50_A0A812R642	A0A812R642	unreviewed	A0A812R642_9DINO	Uncharacterized protein	SNAT2548_LOCUS22952	Symbiodinium natans	991
UniRef50_A0A812R686	A0A812R686	unreviewed	A0A812R686_9DINO	RbcL protein	rbcL STRI2592_LOCUS22682	Symbiodinium sp. CCMP2592	1899
UniRef50_A0A812R692	A0A812R692	unreviewed	A0A812R692_SYMMI	Acyl-CoA dehydrogenase	SMIC04503_LOCUS12360	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1517
UniRef50_A0A812R6C3	A0A812R6C3	unreviewed	A0A812R6C3_SYMPI	CydD protein	cydD SPIL2461_LOCUS10366	Symbiodinium pilosum (Dinoflagellate)	1058
UniRef50_A0A812R6H1	A0A1Q9CXE1	unreviewed	A0A1Q9CXE1_SYMMI	Integrase catalytic domain-containing protein	AK812_SmicGene31175	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2567
UniRef50_A0A812R6H1	A0A812KMA4	unreviewed	A0A812KMA4_9DINO	Integrase catalytic domain-containing protein	STRI2592_LOCUS9057	Symbiodinium sp. CCMP2592	2871
UniRef50_A0A812R6H1	A0A812PJ31	unreviewed	A0A812PJ31_9DINO	GIP protein	GIP STRI2592_LOCUS19314	Symbiodinium sp. CCMP2592	2825
UniRef50_A0A812R6H1	A0A812LAC3	unreviewed	A0A812LAC3_9DINO	RE1 protein	RE1 SNAT2548_LOCUS11148	Symbiodinium natans	3094
UniRef50_A0A812R6H1	A0A812LSM4	unreviewed	A0A812LSM4_9DINO	TY5A protein	TY5A SNAT2548_LOCUS12296	Symbiodinium natans	3181
UniRef50_A0A812R6H1	A0A812R6H1	unreviewed	A0A812R6H1_9DINO	Integrase catalytic domain-containing protein	SNAT2548_LOCUS22951	Symbiodinium natans	3015
UniRef50_A0A812R6H1	A0A812RK03	unreviewed	A0A812RK03_9DINO	Integrase catalytic domain-containing protein	SNAT2548_LOCUS24061	Symbiodinium natans	2995
UniRef50_A0A812R6N5	A0A812R6N5	unreviewed	A0A812R6N5_SYMPI	Pol protein	pol SPIL2461_LOCUS10378	Symbiodinium pilosum (Dinoflagellate)	2146
UniRef50_A0A812R6P9	A0A812R6P9	unreviewed	A0A812R6P9_SYMMI	Serine aminopeptidase S33 domain-containing protein	SMIC04503_LOCUS12354	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	283
UniRef50_A0A812R6Q3	A0A812R6Q3	unreviewed	A0A812R6Q3_9DINO	GIP protein	GIP SLIN2456_LOCUS13736	Symbiodinium sp. CCMP2456	810
UniRef50_A0A812R6X4	A0A812SWN0	unreviewed	A0A812SWN0_9DINO	Reverse transcriptase domain-containing protein	SMICCKB8_LOCUS15192	Symbiodinium sp. KB8	1417
UniRef50_A0A812R6X4	A0A812S853	unreviewed	A0A812S853_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS24710	Symbiodinium sp. CCMP2592	1575
UniRef50_A0A812R6X4	A0A812N9V5	unreviewed	A0A812N9V5_9DINO	Reverse transcriptase domain-containing protein	SNAT2548_LOCUS15587	Symbiodinium natans	1657
UniRef50_A0A812R6X4	A0A812R6X4	unreviewed	A0A812R6X4_9DINO	Reverse transcriptase domain-containing protein	SNAT2548_LOCUS23120	Symbiodinium natans	1704
UniRef50_A0A812R7C0	A0A812R7C0	unreviewed	A0A812R7C0_9DINO	Reverse transcriptase domain-containing protein	SLIN2456_LOCUS13865	Symbiodinium sp. CCMP2456	1036
UniRef50_A0A812R7C0	A0A812Y1T2	unreviewed	A0A812Y1T2_9DINO	RNase H type-1 domain-containing protein	SMICCKB8_LOCUS20759	Symbiodinium sp. KB8	872
UniRef50_A0A812R7C0	A0A812N0I0	unreviewed	A0A812N0I0_9DINO	Uncharacterized protein	STRI2592_LOCUS16278	Symbiodinium sp. CCMP2592	1060
UniRef50_A0A812R7I5	A0A812R7I5	unreviewed	A0A812R7I5_9DINO	Uncharacterized protein	SNEC2469_LOCUS11685	Symbiodinium necroappetens	569
UniRef50_A0A812R7I5	A0A812VUD5	unreviewed	A0A812VUD5_9DINO	Uncharacterized protein	SMICCKB8_LOCUS18181	Symbiodinium sp. KB8	569
UniRef50_A0A812R7I5	A0A1Q9DSC5	unreviewed	A0A1Q9DSC5_SYMMI	Uncharacterized protein	AK812_SmicGene19522 SMIC04503_LOCUS4346	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	569
UniRef50_A0A812R7I8	A0A812R7I8	unreviewed	A0A812R7I8_9DINO	Uncharacterized protein	STRI2592_LOCUS22750	Symbiodinium sp. CCMP2592	3139
UniRef50_A0A812R7Q3	A0A812R7Q3	unreviewed	A0A812R7Q3_SYMPI	Uncharacterized protein	SPIL2461_LOCUS10458	Symbiodinium pilosum (Dinoflagellate)	335
UniRef50_A0A812R7U6	A0A812R7U6	unreviewed	A0A812R7U6_9DINO	XerD protein	xerD SMICCKB8_LOCUS13718	Symbiodinium sp. KB8	308
UniRef50_A0A812R7U6	A0A1Q8ZJY1	unreviewed	A0A1Q8ZJY1_SYMMI	Uncharacterized protein	AK812_SmicGene48712 AK812_SmicGene48875	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	326
UniRef50_A0A812R800	A0A812R800	unreviewed	A0A812R800_SYMMI	GIP protein	GIP SMIC04503_LOCUS12427	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1142
UniRef50_A0A812R804	A0A812WR39	unreviewed	A0A812WR39_9DINO	FucT6 protein	FucT6 SLIN2456_LOCUS24497	Symbiodinium sp. CCMP2456	477
UniRef50_A0A812R804	A0A812R804	unreviewed	A0A812R804_9DINO	Fut8 protein	Fut8 STRI2592_LOCUS22790	Symbiodinium sp. CCMP2592	487
UniRef50_A0A812R804	A0A812HFW8	unreviewed	A0A812HFW8_9DINO	Fut8 protein	Fut8 SNAT2548_LOCUS1537	Symbiodinium natans	390
UniRef50_A0A812R887	A0A812R887	unreviewed	A0A812R887_9DINO	TY1B-DR3 protein	TY1B-DR3 STRI2592_LOCUS22881	Symbiodinium sp. CCMP2592	992
UniRef50_A0A812R8G8	A0A812R8G8	unreviewed	A0A812R8G8_9DINO	SPAC4G8.04 protein	SPAC4G8.04 SNAT2548_LOCUS23114	Symbiodinium natans	139
UniRef50_A0A812R8J2	A0A812R8J2	unreviewed	A0A812R8J2_9DINO	Tuf protein	tuf STRI2592_LOCUS22908	Symbiodinium sp. CCMP2592	222
UniRef50_A0A812R8K0	A0A812R8K0	unreviewed	A0A812R8K0_9DINO	Ubiad1 protein	ubiad1 SNAT2548_LOCUS23179	Symbiodinium natans	2079
UniRef50_A0A812R8X9	A0A812R8X9	unreviewed	A0A812R8X9_9DINO	BepE_3 protein	bepE_3 SLIN2456_LOCUS13778	Symbiodinium sp. CCMP2456	582
UniRef50_A0A812R975	A0A812R975	unreviewed	A0A812R975_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS22855	Symbiodinium sp. CCMP2592	1071
UniRef50_A0A812R9C5	A0A812R9C5	unreviewed	A0A812R9C5_SYMPI	Tyr recombinase domain-containing protein	SPIL2461_LOCUS10473	Symbiodinium pilosum (Dinoflagellate)	693
UniRef50_A0A812R9C5	A0A812U6X9	unreviewed	A0A812U6X9_9DINO	Uncharacterized protein	STRI2592_LOCUS28986	Symbiodinium sp. CCMP2592	613
UniRef50_A0A812R9H7	A0A812R9H7	unreviewed	A0A812R9H7_9DINO	C3H1-type domain-containing protein	SMICCKB8_LOCUS13728	Symbiodinium sp. KB8	996
UniRef50_A0A812R9H7	A0A1Q9CUV6	unreviewed	A0A1Q9CUV6_SYMMI	C3H1-type domain-containing protein	AK812_SmicGene32174	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1059
UniRef50_A0A812R9N3	A0A812R9N3	unreviewed	A0A812R9N3_9DINO	Uncharacterized protein	STRI2592_LOCUS22878	Symbiodinium sp. CCMP2592	355
UniRef50_A0A812R9P6	A0A812R9P6	unreviewed	A0A812R9P6_9DINO	Ipo9 protein	Ipo9 STRI2592_LOCUS22892	Symbiodinium sp. CCMP2592	184
UniRef50_A0A812R9Y0	A0A812R9Y0	unreviewed	A0A812R9Y0_9DINO	Uncharacterized protein	SMICCKB8_LOCUS13790	Symbiodinium sp. KB8	378
UniRef50_A0A812R9Z3	A0A812VKC1	unreviewed	A0A812VKC1_9DINO	Uncharacterized protein	SNEC2469_LOCUS17673	Symbiodinium necroappetens	1432
UniRef50_A0A812R9Z3	A0A812R9Z3	unreviewed	A0A812R9Z3_SYMPI	Uncharacterized protein	SPIL2461_LOCUS10480	Symbiodinium pilosum (Dinoflagellate)	1189
UniRef50_A0A812R9Z3	A0A812X1S4	unreviewed	A0A812X1S4_9DINO	Uncharacterized protein	STRI2592_LOCUS35851	Symbiodinium sp. CCMP2592	1161
UniRef50_A0A812RA54	A0A812Z385	unreviewed	A0A812Z385_9DINO	Pif1 protein	pif1 SNEC2469_LOCUS23957	Symbiodinium necroappetens	1140
UniRef50_A0A812RA54	A0A812RA54	unreviewed	A0A812RA54_SYMPI	PIF6 protein	PIF6 SPIL2461_LOCUS10493	Symbiodinium pilosum (Dinoflagellate)	1313
UniRef50_A0A812RAA8	A0A812K9D1	unreviewed	A0A812K9D1_9DINO	LZTR1 protein	LZTR1 SNEC2469_LOCUS2969	Symbiodinium necroappetens	2701
UniRef50_A0A812RAA8	A0A812RAA8	unreviewed	A0A812RAA8_9DINO	Desi1 protein	desi1 STRI2592_LOCUS23037	Symbiodinium sp. CCMP2592	3328
UniRef50_A0A812RAK2	A0A812RAK2	unreviewed	A0A812RAK2_9DINO	FV3-083R protein	FV3-083R SNEC2469_LOCUS11836	Symbiodinium necroappetens	2409
UniRef50_A0A812RAM8	A0A812RAM8	unreviewed	A0A812RAM8_SYMMI	Uncharacterized protein	SMIC04503_LOCUS12541	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	526
UniRef50_A0A812RAQ4	A0A812RAQ4	unreviewed	A0A812RAQ4_9DINO	Kcnh1 protein	Kcnh1 STRI2592_LOCUS22940	Symbiodinium sp. CCMP2592	500
UniRef50_A0A812RB29	A0A812K9J4	unreviewed	A0A812K9J4_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS8599	Symbiodinium sp. CCMP2592	466
UniRef50_A0A812RB29	A0A812K9K0	unreviewed	A0A812K9K0_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS8598	Symbiodinium sp. CCMP2592	466
UniRef50_A0A812RB29	A0A812PHH8	unreviewed	A0A812PHH8_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS20064	Symbiodinium sp. CCMP2592	467
UniRef50_A0A812RB29	A0A812PLS2	unreviewed	A0A812PLS2_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS20065 STRI2592_LOCUS20066 STRI2592_LOCUS23859 STRI2592_LOCUS23860 STRI2592_LOCUS26248	Symbiodinium sp. CCMP2592	466
UniRef50_A0A812RB29	A0A812PZ39	unreviewed	A0A812PZ39_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS20062	Symbiodinium sp. CCMP2592	497
UniRef50_A0A812RB29	A0A812Q6G5	unreviewed	A0A812Q6G5_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS20717	Symbiodinium sp. CCMP2592	490
UniRef50_A0A812RB29	A0A812R806	unreviewed	A0A812R806_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS22871	Symbiodinium sp. CCMP2592	405
UniRef50_A0A812RB29	A0A812R8S3	unreviewed	A0A812R8S3_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS22929	Symbiodinium sp. CCMP2592	490
UniRef50_A0A812RB29	A0A812RB29	unreviewed	A0A812RB29_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS22870	Symbiodinium sp. CCMP2592	562
UniRef50_A0A812RB29	A0A812RHH1	unreviewed	A0A812RHH1_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS23336	Symbiodinium sp. CCMP2592	423
UniRef50_A0A812RB29	A0A812RQG5	unreviewed	A0A812RQG5_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS23858	Symbiodinium sp. CCMP2592	447
UniRef50_A0A812RB29	A0A812SE07	unreviewed	A0A812SE07_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS25327	Symbiodinium sp. CCMP2592	490
UniRef50_A0A812RB29	A0A812SME7	unreviewed	A0A812SME7_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS25845	Symbiodinium sp. CCMP2592	430
UniRef50_A0A812RB29	A0A812SRJ3	unreviewed	A0A812SRJ3_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS25691	Symbiodinium sp. CCMP2592	469
UniRef50_A0A812RB29	A0A812T1M7	unreviewed	A0A812T1M7_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS26674	Symbiodinium sp. CCMP2592	443
UniRef50_A0A812RB29	A0A812TRT6	unreviewed	A0A812TRT6_9DINO	DDE-1 domain-containing protein	STRI2592_LOCUS27623	Symbiodinium sp. CCMP2592	447
UniRef50_A0A812RBB8	A0A812RBB8	unreviewed	A0A812RBB8_SYMPI	Endonuclease/exonuclease/phosphatase domain-containing protein	SPIL2461_LOCUS10472	Symbiodinium pilosum (Dinoflagellate)	1040
UniRef50_A0A812RBE5	A0A812RBE5	unreviewed	A0A812RBE5_9DINO	GIP protein	GIP SLIN2456_LOCUS14007	Symbiodinium sp. CCMP2456	470
UniRef50_A0A812RBT2	A0A812RBT2	unreviewed	A0A812RBT2_9DINO	Slc34a2 protein	Slc34a2 SNAT2548_LOCUS23260	Symbiodinium natans	4065
UniRef50_A0A812RBT7	A0A812RBT7	unreviewed	A0A812RBT7_SYMPI	Uncharacterized protein	SPIL2461_LOCUS10509	Symbiodinium pilosum (Dinoflagellate)	584
UniRef50_A0A812RBX0	A0A812RBX0	unreviewed	A0A812RBX0_9DINO	Uncharacterized protein	SLIN2456_LOCUS14006	Symbiodinium sp. CCMP2456	419
UniRef50_A0A812RBY0	A0A812RBY0	unreviewed	A0A812RBY0_SYMMI	TtcA protein	ttcA SMIC04503_LOCUS12622	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	507
UniRef50_A0A812RC87	A0A812RC87	unreviewed	A0A812RC87_9DINO	CALS7 protein	CALS7 STRI2592_LOCUS22990	Symbiodinium sp. CCMP2592	3058
UniRef50_A0A812RCC7	A0A812RCC7	unreviewed	A0A812RCC7_9DINO	Uncharacterized protein	SNEC2469_LOCUS11809	Symbiodinium necroappetens	365
UniRef50_A0A812RCE6	A0A812JHS8	unreviewed	A0A812JHS8_9DINO	Copia protein	SNAT2548_LOCUS6656	Symbiodinium natans	2825
UniRef50_A0A812RCE6	A0A812PER5	unreviewed	A0A812PER5_9DINO	Rhodanese domain-containing protein	SNAT2548_LOCUS18510	Symbiodinium natans	2898
UniRef50_A0A812RCE6	A0A812RCE6	unreviewed	A0A812RCE6_9DINO	Rhodanese domain-containing protein	SNAT2548_LOCUS23431	Symbiodinium natans	2369
UniRef50_A0A812RCG1	A0A812RCG1	unreviewed	A0A812RCG1_9DINO	METTL21B protein	METTL21B SNEC2469_LOCUS11842	Symbiodinium necroappetens	764
UniRef50_A0A812RCM0	A0A812RCM0	unreviewed	A0A812RCM0_9DINO	Lrrc6 protein	lrrc6 SMICCKB8_LOCUS13887	Symbiodinium sp. KB8	1396
UniRef50_A0A812RCU9	A0A812RCU9	unreviewed	A0A812RCU9_9DINO	TRO protein	TRO SNEC2469_LOCUS11880	Symbiodinium necroappetens	854
UniRef50_A0A812RD44	A0A812RD44	unreviewed	A0A812RD44_9DINO	Uncharacterized protein	SNAT2548_LOCUS23657	Symbiodinium natans	786
UniRef50_A0A812RDA3	A0A812RDA3	unreviewed	A0A812RDA3_9DINO	Calmodulin	TXNDC9 SNAT2548_LOCUS23506	Symbiodinium natans	2090
UniRef50_A0A812RDG8	A0A813CNG9	unreviewed	A0A813CNG9_9DINO	Uncharacterized protein	SMICCKB8_LOCUS38706	Symbiodinium sp. KB8	1223
UniRef50_A0A812RDG8	A0A1Q9CJ11	unreviewed	A0A1Q9CJ11_SYMMI	Uncharacterized protein	AK812_SmicGene36393	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1598
UniRef50_A0A812RDG8	A0A1Q9E804	unreviewed	A0A1Q9E804_SYMMI	Uncharacterized protein	AK812_SmicGene13503 SMIC04503_LOCUS30838	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1449
UniRef50_A0A812RDG8	A0A812RDG8	unreviewed	A0A812RDG8_SYMMI	Uncharacterized protein	SMIC04503_LOCUS12785	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1497
UniRef50_A0A812RDP4	A0A812RDP4	unreviewed	A0A812RDP4_SYMPI	Uncharacterized protein	SPIL2461_LOCUS10653	Symbiodinium pilosum (Dinoflagellate)	691
UniRef50_A0A812RDP5	A0A813AFH4	unreviewed	A0A813AFH4_9DINO	Uncharacterized protein	SMICCKB8_LOCUS25319	Symbiodinium sp. KB8	387
UniRef50_A0A812RDP5	A0A1Q9BSE6	unreviewed	A0A1Q9BSE6_SYMMI	Uncharacterized protein	AK812_SmicGene47129	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	387
UniRef50_A0A812RDP5	A0A812RDP5	unreviewed	A0A812RDP5_SYMMI	Uncharacterized protein	SMIC04503_LOCUS12671	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	412
UniRef50_A0A812RDP7	A0A812RDP7	unreviewed	A0A812RDP7_9DINO	Uncharacterized protein	SNEC2469_LOCUS11891	Symbiodinium necroappetens	123
UniRef50_A0A812RDS9	A0A812LVK4	unreviewed	A0A812LVK4_9DINO	Rsph1 protein	Rsph1 SNEC2469_LOCUS5181	Symbiodinium necroappetens	814
