From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
UniRef50_A0A812MQZ1	A0A812MQZ1	unreviewed	A0A812MQZ1_9DINO	Dnajb6-b protein	dnajb6-b STRI2592_LOCUS15191	Symbiodinium sp. CCMP2592	961
UniRef50_A0A812MQZ9	A0A812MQZ9	unreviewed	A0A812MQZ9_9DINO	Gag-Pol-p199 (TY1A-TY1B) (p190)	RE1 SNEC2469_LOCUS6456	Symbiodinium necroappetens	2208
UniRef50_A0A812MR01	A0A812MR01	unreviewed	A0A812MR01_9DINO	Retrovirus-related Pol polyprotein from transposon TNT 1-94	STRI2592_LOCUS15193	Symbiodinium sp. CCMP2592	1576
UniRef50_A0A812MR01	A0A812N0F4	unreviewed	A0A812N0F4_9DINO	CCHC-type domain-containing protein	STRI2592_LOCUS16138	Symbiodinium sp. CCMP2592	1312
UniRef50_A0A812MR09	A0A812MR09	unreviewed	A0A812MR09_9DINO	Reverse transcriptase domain-containing protein	STRI2592_LOCUS14460	Symbiodinium sp. CCMP2592	1010
UniRef50_A0A812MRA6	A0A812MRA6	unreviewed	A0A812MRA6_9DINO	Uncharacterized protein	SMICCKB8_LOCUS8988	Symbiodinium sp. KB8	664
UniRef50_A0A812MRA6	A0A812ZVT7	unreviewed	A0A812ZVT7_9DINO	Uncharacterized protein	STRI2592_LOCUS45331	Symbiodinium sp. CCMP2592	664
UniRef50_A0A812MRJ2	A0A812MRJ2	unreviewed	A0A812MRJ2_9DINO	PfyP protein	pfyP SNAT2548_LOCUS13935	Symbiodinium natans	559
UniRef50_A0A812MRW4	A0A812GE21	unreviewed	A0A812GE21_9DINO	Uncharacterized protein	STRI2592_LOCUS413	Symbiodinium sp. CCMP2592	954
UniRef50_A0A812MRW4	A0A812MRW4	unreviewed	A0A812MRW4_9DINO	Uncharacterized protein	STRI2592_LOCUS14758	Symbiodinium sp. CCMP2592	1023
UniRef50_A0A812MS17	A0A812MS17	unreviewed	A0A812MS17_9DINO	Uncharacterized protein	SNAT2548_LOCUS13961	Symbiodinium natans	618
UniRef50_A0A812MS45	A0A812MS45	unreviewed	A0A812MS45_9DINO	Methyltransferase FkbM domain-containing protein	STRI2592_LOCUS14838	Symbiodinium sp. CCMP2592	1196
UniRef50_A0A812MSE6	A0A812MSE6	unreviewed	A0A812MSE6_9DINO	DNA (cytosine-5-)-methyltransferase	STRI2592_LOCUS15810	Symbiodinium sp. CCMP2592	435
UniRef50_A0A812MSS0	A0A812MSS0	unreviewed	A0A812MSS0_SYMMI	dihydroxy-acid dehydratase (EC 4.2.1.9)	ilvD SMIC04503_LOCUS7174	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	853
UniRef50_A0A812MSS0	A0A7J6EA92	unreviewed	A0A7J6EA92_CANSA	dihydroxy-acid dehydratase (EC 4.2.1.9)	F8388_026617	Cannabis sativa (Hemp) (Marijuana)	684
UniRef50_A0A812MSS0	A0A7J6F978	unreviewed	A0A7J6F978_CANSA	dihydroxy-acid dehydratase (EC 4.2.1.9)	G4B88_026780	Cannabis sativa (Hemp) (Marijuana)	626
UniRef50_A0A812MSS0	A0A7J6FJR9	unreviewed	A0A7J6FJR9_CANSA	dihydroxy-acid dehydratase (EC 4.2.1.9)	G4B88_012658	Cannabis sativa (Hemp) (Marijuana)	626
UniRef50_A0A812MSS0	A0A803Q395	unreviewed	A0A803Q395_CANSA	dihydroxy-acid dehydratase (EC 4.2.1.9)		Cannabis sativa (Hemp) (Marijuana)	598
UniRef50_A0A812MSS6	A0A812PWJ4	unreviewed	A0A812PWJ4_9DINO	NagAb protein	nagAb SLIN2456_LOCUS11585	Symbiodinium sp. CCMP2456	417
UniRef50_A0A812MSS6	A0A812MSS6	unreviewed	A0A812MSS6_SYMMI	LpxP protein	lpxP SMIC04503_LOCUS7176	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	730
UniRef50_A0A812MSS7	A0A812MSS7	unreviewed	A0A812MSS7_9DINO	SLD2 protein	SLD2 SMICCKB8_LOCUS8929	Symbiodinium sp. KB8	4013
UniRef50_A0A812MSS7	A0A813AGE5	unreviewed	A0A813AGE5_9DINO	FP2 protein	FP2 SMICCKB8_LOCUS25396	Symbiodinium sp. KB8	3458
UniRef50_A0A812MSS7	A0A1Q9DT05	unreviewed	A0A1Q9DT05_SYMMI	Uncharacterized protein	AK812_SmicGene19255	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3595
UniRef50_A0A812MSS7	A0A812IUV4	unreviewed	A0A812IUV4_SYMMI	RE1 protein	RE1 SMIC04503_LOCUS249	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3626
UniRef50_A0A812MSS7	A0A812IUW2	unreviewed	A0A812IUW2_SYMMI	Fatty acid desaturase domain-containing protein	SMIC04503_LOCUS248	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	354
UniRef50_A0A812MSS7	A0A812TY77	unreviewed	A0A812TY77_SYMMI	Integrase catalytic domain-containing protein	SMIC04503_LOCUS17067	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	3419
UniRef50_A0A812MSS7	A0A812IX19	unreviewed	A0A812IX19_SYMPI	SET domain-containing protein	SPIL2461_LOCUS917	Symbiodinium pilosum (Dinoflagellate)	51
UniRef50_A0A812MT28	A0A812MT28	unreviewed	A0A812MT28_9DINO	GluQ protein	gluQ SNEC2469_LOCUS6057	Symbiodinium necroappetens	1541
UniRef50_A0A812MTJ6	A0A812MTJ6	unreviewed	A0A812MTJ6_SYMPI	Fumarylacetoacetase-like C-terminal domain-containing protein	SPIL2461_LOCUS6321	Symbiodinium pilosum (Dinoflagellate)	1654
UniRef50_A0A812MTK0	A0A812MTK0	unreviewed	A0A812MTK0_9DINO	Integrase catalytic domain-containing protein	STRI2592_LOCUS15351	Symbiodinium sp. CCMP2592	658
UniRef50_A0A812MTK4	A0A812MTK4	unreviewed	A0A812MTK4_SYMPI	C3H1-type domain-containing protein	SPIL2461_LOCUS6376	Symbiodinium pilosum (Dinoflagellate)	745
UniRef50_A0A812MTK9	A0A812MTK9	unreviewed	A0A812MTK9_9DINO	ANKRD50 protein	ANKRD50 STRI2592_LOCUS15353	Symbiodinium sp. CCMP2592	3751
UniRef50_A0A812MUB5	A0A812MUB5	unreviewed	A0A812MUB5_9DINO	Uncharacterized protein	STRI2592_LOCUS14989	Symbiodinium sp. CCMP2592	825
UniRef50_A0A812MUI3	A0A812LXR0	unreviewed	A0A812LXR0_9DINO	Uncharacterized protein	STRI2592_LOCUS12621	Symbiodinium sp. CCMP2592	2557
UniRef50_A0A812MUI3	A0A812MUI3	unreviewed	A0A812MUI3_9DINO	Uncharacterized protein	STRI2592_LOCUS15956	Symbiodinium sp. CCMP2592	1936
UniRef50_A0A812MUI3	A0A812X4T3	unreviewed	A0A812X4T3_9DINO	Uncharacterized protein	STRI2592_LOCUS35058	Symbiodinium sp. CCMP2592	2234
UniRef50_A0A812MUY0	A0A812MUY0	unreviewed	A0A812MUY0_SYMPI	Calmodulin	Capn15 SPIL2461_LOCUS6144	Symbiodinium pilosum (Dinoflagellate)	764
UniRef50_A0A812MVA1	A0A812MVA1	unreviewed	A0A812MVA1_9DINO	Uncharacterized protein	SLIN2456_LOCUS8559	Symbiodinium sp. CCMP2456	654
UniRef50_A0A812MVA1	A0A812Y8G8	unreviewed	A0A812Y8G8_9DINO	Uncharacterized protein	SNEC2469_LOCUS22732	Symbiodinium necroappetens	652
UniRef50_A0A812MVA1	A0A812PR90	unreviewed	A0A812PR90_9DINO	Uncharacterized protein	STRI2592_LOCUS18771	Symbiodinium sp. CCMP2592	458
UniRef50_A0A812MVA1	A0A812TEA5	unreviewed	A0A812TEA5_9DINO	Uncharacterized protein	STRI2592_LOCUS26930	Symbiodinium sp. CCMP2592	557
UniRef50_A0A812MVF0	A0A812MVF0	unreviewed	A0A812MVF0_SYMMI	histidine kinase (EC 2.7.13.3)	SMIC04503_LOCUS6434	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2454
UniRef50_A0A812MVP2	A0A812MVP2	unreviewed	A0A812MVP2_9DINO	RNase H type-1 domain-containing protein	STRI2592_LOCUS15943	Symbiodinium sp. CCMP2592	1435
UniRef50_A0A812MVU8	A0A812MVU8	unreviewed	A0A812MVU8_9DINO	NPF8.5 protein	NPF8.5 STRI2592_LOCUS15950	Symbiodinium sp. CCMP2592	390
UniRef50_A0A812MVU8	A0A812XBU1	unreviewed	A0A812XBU1_9DINO	NPF8.5 protein	NPF8.5 STRI2592_LOCUS35852	Symbiodinium sp. CCMP2592	353
UniRef50_A0A812MW39	A0A812MW39	unreviewed	A0A812MW39_SYMMI	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	leuC SMIC04503_LOCUS6990	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2270
UniRef50_A0A812MW91	A0A812MW91	unreviewed	A0A812MW91_9DINO	Uncharacterized protein	STRI2592_LOCUS15832	Symbiodinium sp. CCMP2592	654
UniRef50_A0A812MWN9	A0A812MWN9	unreviewed	A0A812MWN9_9DINO	RNase H type-1 domain-containing protein	STRI2592_LOCUS15591	Symbiodinium sp. CCMP2592	4269
UniRef50_A0A812MWW0	A0A812MWW0	unreviewed	A0A812MWW0_9DINO	CocE protein	cocE SMICCKB8_LOCUS8358	Symbiodinium sp. KB8	554
UniRef50_A0A812MX03	A0A1Q9E9L0	unreviewed	A0A1Q9E9L0_SYMMI	Retrovirus-related Pol polyprotein from transposon TNT 1-94	AK812_SmicGene12860	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1435
UniRef50_A0A812MX03	A0A812MX03	unreviewed	A0A812MX03_9DINO	Integrase catalytic domain-containing protein	SNAT2548_LOCUS14738	Symbiodinium natans	1299
UniRef50_A0A812MX12	A0A812MX12	unreviewed	A0A812MX12_9DINO	SLC24A2 protein	SLC24A2 SLIN2456_LOCUS8649	Symbiodinium sp. CCMP2456	1535
UniRef50_A0A812MXB7	A0A812MXB7	unreviewed	A0A812MXB7_9DINO	Fggy protein	Fggy SLIN2456_LOCUS8301	Symbiodinium sp. CCMP2456	849
UniRef50_A0A812MXC2	A0A812MXC2	unreviewed	A0A812MXC2_9DINO	HIPL1 protein	HIPL1 SLIN2456_LOCUS8662	Symbiodinium sp. CCMP2456	532
UniRef50_A0A812MXG0	A0A812MXG0	unreviewed	A0A812MXG0_9DINO	Sushi domain-containing protein	SMICCKB8_LOCUS9301	Symbiodinium sp. KB8	313
UniRef50_A0A812MXG0	A0A812ZV63	unreviewed	A0A812ZV63_SYMMI	Kctd6 protein	kctd6 SMIC04503_LOCUS28924	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	321
UniRef50_A0A812MYA1	A0A812MYA1	unreviewed	A0A812MYA1_9DINO	C2H2-type domain-containing protein	SNAT2548_LOCUS14292	Symbiodinium natans	559
UniRef50_A0A812MYA1	A0A812N9K6	unreviewed	A0A812N9K6_9DINO	UBA domain-containing protein	SNAT2548_LOCUS15560	Symbiodinium natans	513
UniRef50_A0A812MYF8	A0A812QIT3	unreviewed	A0A812QIT3_9DINO	DUF262 domain-containing protein	SLIN2456_LOCUS12195	Symbiodinium sp. CCMP2456	463
UniRef50_A0A812MYF8	A0A812PPA4	unreviewed	A0A812PPA4_9DINO	DUF262 domain-containing protein	SNEC2469_LOCUS9109	Symbiodinium necroappetens	437
UniRef50_A0A812MYF8	A0A812JXZ7	unreviewed	A0A812JXZ7_SYMPI	DUF262 domain-containing protein	SPIL2461_LOCUS2612	Symbiodinium pilosum (Dinoflagellate)	419
UniRef50_A0A812MYF8	A0A812ZBJ0	unreviewed	A0A812ZBJ0_9DINO	DUF262 domain-containing protein	STRI2592_LOCUS42362	Symbiodinium sp. CCMP2592	463
UniRef50_A0A812MYF8	A0A812MYF8	unreviewed	A0A812MYF8_9DINO	DUF262 domain-containing protein	SNAT2548_LOCUS14426	Symbiodinium natans	460
UniRef50_A0A812MYG9	A0A812MYG9	unreviewed	A0A812MYG9_9DINO	Uncharacterized protein	SMICCKB8_LOCUS8432	Symbiodinium sp. KB8	1299
UniRef50_A0A812MYS4	A0A812MYS4	unreviewed	A0A812MYS4_9DINO	Fucosyltransferase	STRI2592_LOCUS15275	Symbiodinium sp. CCMP2592	515
UniRef50_A0A812MYS4	A0A812ID93	unreviewed	A0A812ID93_9DINO	Fucosyltransferase	SNAT2548_LOCUS3518	Symbiodinium natans	537
UniRef50_A0A812MZC6	A0A812MZC6	unreviewed	A0A812MZC6_SYMPI	TSA 417 protein	TSA 417 SPIL2461_LOCUS5931	Symbiodinium pilosum (Dinoflagellate)	538
UniRef50_A0A812MZC8	A0A812MZC8	unreviewed	A0A812MZC8_9DINO	Kcnh1 protein	Kcnh1 SNEC2469_LOCUS6847	Symbiodinium necroappetens	1855
UniRef50_A0A812MZG5	A0A812MZG5	unreviewed	A0A812MZG5_SYMPI	Brcc3 protein	brcc3 SPIL2461_LOCUS6469	Symbiodinium pilosum (Dinoflagellate)	143
UniRef50_A0A812MZR3	A0A812MI38	unreviewed	A0A812MI38_9DINO	Uncharacterized protein	SMICCKB8_LOCUS8251	Symbiodinium sp. KB8	1612
UniRef50_A0A812MZR3	A0A1Q9EGX1	unreviewed	A0A1Q9EGX1_SYMMI	Uncharacterized protein	AK812_SmicGene9963	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1616
UniRef50_A0A812MZR3	A0A812ME22	unreviewed	A0A812ME22_SYMMI	Uncharacterized protein	SMIC04503_LOCUS5909	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1612
UniRef50_A0A812MZR3	A0A812MZR3	unreviewed	A0A812MZR3_9DINO	Fe2OG dioxygenase domain-containing protein	STRI2592_LOCUS16009	Symbiodinium sp. CCMP2592	1502
UniRef50_A0A812N007	A0A812N007	unreviewed	A0A812N007_9DINO	DUF403 domain-containing protein	SLIN2456_LOCUS8794	Symbiodinium sp. CCMP2456	1467
UniRef50_A0A812N0A5	A0A812N0A5	unreviewed	A0A812N0A5_9DINO	Reverse transcriptase domain-containing protein	SNAT2548_LOCUS15559	Symbiodinium natans	380
UniRef50_A0A812N0D0	A0A812N0D0	unreviewed	A0A812N0D0_9DINO	Dnc protein	dnc STRI2592_LOCUS15823	Symbiodinium sp. CCMP2592	769
UniRef50_A0A812N0E9	A0A812N0E9	unreviewed	A0A812N0E9_9DINO	Integrase catalytic domain-containing protein	SLIN2456_LOCUS8713	Symbiodinium sp. CCMP2456	809
UniRef50_A0A812N0X4	A0A812N0X4	unreviewed	A0A812N0X4_9DINO	Protein of centriole 5	SNEC2469_LOCUS6863	Symbiodinium necroappetens	236
UniRef50_A0A812N0Y8	A0A812N0Y8	unreviewed	A0A812N0Y8_9DINO	Uncharacterized protein	SNAT2548_LOCUS15445	Symbiodinium natans	482
UniRef50_A0A812N122	A0A812N122	unreviewed	A0A812N122_SYMPI	HAT C-terminal dimerisation domain-containing protein	SPIL2461_LOCUS5862	Symbiodinium pilosum (Dinoflagellate)	746
UniRef50_A0A812N140	A0A812HZH3	unreviewed	A0A812HZH3_9DINO	Uncharacterized protein	STRI2592_LOCUS2829	Symbiodinium sp. CCMP2592	452
UniRef50_A0A812N140	A0A812N140	unreviewed	A0A812N140_9DINO	Uncharacterized protein	STRI2592_LOCUS15422	Symbiodinium sp. CCMP2592	521
UniRef50_A0A812N1J3	A0A812N1J3	unreviewed	A0A812N1J3_SYMPI	RNase H type-1 domain-containing protein	SPIL2461_LOCUS6701	Symbiodinium pilosum (Dinoflagellate)	2417
UniRef50_A0A812N1L7	A0A812N1L7	unreviewed	A0A812N1L7_9DINO	Tyr recombinase domain-containing protein	SNAT2548_LOCUS14276	Symbiodinium natans	893
UniRef50_A0A812N1L7	A0A812RLK8	unreviewed	A0A812RLK8_9DINO	Tyr recombinase domain-containing protein	SNAT2548_LOCUS24427	Symbiodinium natans	1008
UniRef50_A0A812N1M0	A0A812N1M0	unreviewed	A0A812N1M0_9DINO	tRNA:m(4)X modification enzyme TRM13 (EC 2.1.1.225)	SNEC2469_LOCUS6563	Symbiodinium necroappetens	1593
UniRef50_A0A812N1M0	A0A813AGK8	unreviewed	A0A813AGK8_9DINO	tRNA:m(4)X modification enzyme TRM13 (EC 2.1.1.225)	DNMT3B SMICCKB8_LOCUS25056	Symbiodinium sp. KB8	1311
UniRef50_A0A812N1M9	A0A812N1M9	unreviewed	A0A812N1M9_SYMPI	Uncharacterized protein	SPIL2461_LOCUS5888	Symbiodinium pilosum (Dinoflagellate)	357
UniRef50_A0A812N1T3	A0A812N1T3	unreviewed	A0A812N1T3_9DINO	C3H1-type domain-containing protein	STRI2592_LOCUS15114	Symbiodinium sp. CCMP2592	1576
UniRef50_A0A812N1W8	A0A812N1W8	unreviewed	A0A812N1W8_9DINO	Uncharacterized protein	SMICCKB8_LOCUS9526	Symbiodinium sp. KB8	2716
UniRef50_A0A812N1W8	A0A812IZY8	unreviewed	A0A812IZY8_SYMMI	Uncharacterized protein	SMIC04503_LOCUS1175	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2645
UniRef50_A0A812N2A5	A0A812N2A5	unreviewed	A0A812N2A5_9DINO	RNase H type-1 domain-containing protein	SLIN2456_LOCUS8508	Symbiodinium sp. CCMP2456	3452
UniRef50_A0A812N2P4	A0A812N2P4	unreviewed	A0A812N2P4_SYMPI	Integrase catalytic domain-containing protein	SPIL2461_LOCUS6415	Symbiodinium pilosum (Dinoflagellate)	642
UniRef50_A0A812N2P4	A0A812SS27	unreviewed	A0A812SS27_SYMPI	Reverse transcriptase Ty1/copia-type domain-containing protein	SPIL2461_LOCUS12533	Symbiodinium pilosum (Dinoflagellate)	606
UniRef50_A0A812N2P4	A0A812SWV7	unreviewed	A0A812SWV7_SYMPI	Reverse transcriptase Ty1/copia-type domain-containing protein	SPIL2461_LOCUS13011	Symbiodinium pilosum (Dinoflagellate)	533
UniRef50_A0A812N359	A0A812N359	unreviewed	A0A812N359_9DINO	Uncharacterized protein	STRI2592_LOCUS16010	Symbiodinium sp. CCMP2592	5063
UniRef50_A0A812N383	A0A812SVD8	unreviewed	A0A812SVD8_SYMPI	Uncharacterized protein	SPIL2461_LOCUS13017	Symbiodinium pilosum (Dinoflagellate)	285
UniRef50_A0A812N383	A0A812N383	unreviewed	A0A812N383_9DINO	Uncharacterized protein	STRI2592_LOCUS15563	Symbiodinium sp. CCMP2592	279
UniRef50_A0A812N397	A0A812N397	unreviewed	A0A812N397_9DINO	RNase H type-1 domain-containing protein	SMICCKB8_LOCUS9496	Symbiodinium sp. KB8	1184
UniRef50_A0A812N3F5	A0A812N3F5	unreviewed	A0A812N3F5_SYMPI	GIP protein	GIP SPIL2461_LOCUS6608	Symbiodinium pilosum (Dinoflagellate)	475
UniRef50_A0A812N3F5	A0A812NQP4	unreviewed	A0A812NQP4_SYMPI	GIP protein	GIP SPIL2461_LOCUS7356	Symbiodinium pilosum (Dinoflagellate)	467
UniRef50_A0A812N3L7	A0A812N3L7	unreviewed	A0A812N3L7_9DINO	Uncharacterized protein	SNEC2469_LOCUS6647	Symbiodinium necroappetens	345
UniRef50_A0A812N3R8	A0A812N3R8	unreviewed	A0A812N3R8_9DINO	Reverse transcriptase domain-containing protein	SNEC2469_LOCUS7028	Symbiodinium necroappetens	1739
UniRef50_A0A812N3T2	A0A812N3T2	unreviewed	A0A812N3T2_9DINO	DNA (cytosine-5-)-methyltransferase	STRI2592_LOCUS16048	Symbiodinium sp. CCMP2592	2373
UniRef50_A0A812N3V9	A0A812N3V9	unreviewed	A0A812N3V9_9DINO	Tyrosine-protein kinase ephrin type A/B receptor-like domain-containing protein	SLIN2456_LOCUS8029	Symbiodinium sp. CCMP2456	1169
UniRef50_A0A812N3V9	A0A813CHE6	unreviewed	A0A813CHE6_9DINO	Tyrosine-protein kinase ephrin type A/B receptor-like domain-containing protein	SMICCKB8_LOCUS37222	Symbiodinium sp. KB8	1152
UniRef50_A0A812N3V9	A0A1Q9DH73	unreviewed	A0A1Q9DH73_SYMMI	Tyrosine-protein kinase ephrin type A/B receptor-like domain-containing protein	AK812_SmicGene23431	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1315
UniRef50_A0A812N3V9	A0A812Q534	unreviewed	A0A812Q534_SYMMI	Tyrosine-protein kinase ephrin type A/B receptor-like domain-containing protein	SMIC04503_LOCUS9884	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1152
UniRef50_A0A812N3V9	A0A812ZR49	unreviewed	A0A812ZR49_9DINO	Tyrosine-protein kinase ephrin type A/B receptor-like domain-containing protein	STRI2592_LOCUS44901	Symbiodinium sp. CCMP2592	1060
UniRef50_A0A812N3Y5	A0A812N3Y5	unreviewed	A0A812N3Y5_9DINO	CCHC-type domain-containing protein	STRI2592_LOCUS16007	Symbiodinium sp. CCMP2592	2632
UniRef50_A0A812N4H9	A0A1Q9BXF7	unreviewed	A0A1Q9BXF7_SYMMI	Collagen-like protein 6	AK812_SmicGene44965	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	536
UniRef50_A0A812N4H9	A0A812N4H9	unreviewed	A0A812N4H9_9DINO	CCHC-type domain-containing protein	STRI2592_LOCUS16044	Symbiodinium sp. CCMP2592	608
UniRef50_A0A812N4K6	A0A812N4K6	unreviewed	A0A812N4K6_9DINO	CACNA1H protein	CACNA1H STRI2592_LOCUS16694	Symbiodinium sp. CCMP2592	3266
UniRef50_A0A812N4V6	A0A812N4V6	unreviewed	A0A812N4V6_9DINO	Lact-2 protein	lact-2 SMICCKB8_LOCUS8726	Symbiodinium sp. KB8	1291
UniRef50_A0A812N590	A0A812N590	unreviewed	A0A812N590_9DINO	C2H2-type domain-containing protein	STRI2592_LOCUS16453	Symbiodinium sp. CCMP2592	3463
UniRef50_A0A812N596	A0A812SL65	unreviewed	A0A812SL65_9DINO	Pol protein	Pol SNEC2469_LOCUS13805	Symbiodinium necroappetens	1171
UniRef50_A0A812N596	A0A812RY46	unreviewed	A0A812RY46_9DINO	FCPD protein	FCPD SMICCKB8_LOCUS14429	Symbiodinium sp. KB8	1047
UniRef50_A0A812N596	A0A812N596	unreviewed	A0A812N596_SYMMI	FCPD protein	FCPD SMIC04503_LOCUS6861	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1306
UniRef50_A0A812N5K8	A0A812N5K8	unreviewed	A0A812N5K8_9DINO	Uncharacterized protein	SLIN2456_LOCUS8653	Symbiodinium sp. CCMP2456	570
UniRef50_A0A812N5P6	A0A812N5P6	unreviewed	A0A812N5P6_9DINO	C3H1-type domain-containing protein	SNEC2469_LOCUS7398	Symbiodinium necroappetens	1805
UniRef50_A0A812N608	A0A812N608	unreviewed	A0A812N608_SYMPI	FolD protein	folD SPIL2461_LOCUS6873	Symbiodinium pilosum (Dinoflagellate)	1339
UniRef50_A0A812N618	A0A812N618	unreviewed	A0A812N618_9DINO	NLRC3 protein	NLRC3 SNAT2548_LOCUS15675	Symbiodinium natans	1522
UniRef50_A0A812N682	A0A812N682	unreviewed	A0A812N682_9DINO	RE1 protein	RE1 SNEC2469_LOCUS7125	Symbiodinium necroappetens	1488
UniRef50_A0A812N6Y2	A0A812N6Y2	unreviewed	A0A812N6Y2_9DINO	GIP protein	GIP SLIN2456_LOCUS8160	Symbiodinium sp. CCMP2456	1119
UniRef50_A0A812N6Z5	A0A812MN55	unreviewed	A0A812MN55_9DINO	TNKS2 protein	TNKS2 SNAT2548_LOCUS14569	Symbiodinium natans	648
UniRef50_A0A812N6Z5	A0A812N6Z5	unreviewed	A0A812N6Z5_9DINO	ANKRA2 protein	ANKRA2 SNAT2548_LOCUS14568	Symbiodinium natans	655
UniRef50_A0A812N753	A0A812N753	unreviewed	A0A812N753_SYMPI	Uncharacterized protein	SPIL2461_LOCUS6337	Symbiodinium pilosum (Dinoflagellate)	826
UniRef50_A0A812N753	A0A812RA82	unreviewed	A0A812RA82_9DINO	Cacna1c protein	Cacna1c STRI2592_LOCUS22912	Symbiodinium sp. CCMP2592	1010
UniRef50_A0A812N7B5	A0A812N7B5	unreviewed	A0A812N7B5_9DINO	Integrase catalytic domain-containing protein	SNEC2469_LOCUS6778	Symbiodinium necroappetens	1367
UniRef50_A0A812N7B5	A0A812S2N0	unreviewed	A0A812S2N0_SYMMI	GIP protein	GIP SMIC04503_LOCUS13792	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	1162
UniRef50_A0A812N7E1	A0A812N7E1	unreviewed	A0A812N7E1_SYMMI	MacB protein	macB SMIC04503_LOCUS7517	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	619
UniRef50_A0A812N7M4	A0A812N7M4	unreviewed	A0A812N7M4_SYMPI	Uncharacterized protein	SPIL2461_LOCUS6938	Symbiodinium pilosum (Dinoflagellate)	1615
UniRef50_A0A812N7R8	A0A812N7R8	unreviewed	A0A812N7R8_9DINO	LRAT domain-containing protein	SNEC2469_LOCUS6675	Symbiodinium necroappetens	394
UniRef50_A0A812N7S4	A0A813AB51	unreviewed	A0A813AB51_SYMMI	RE1 protein	RE1 SMIC04503_LOCUS31132	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	2259
UniRef50_A0A812N7S4	A0A812JCJ3	unreviewed	A0A812JCJ3_9DINO	RE1 protein	RE1 STRI2592_LOCUS5879	Symbiodinium sp. CCMP2592	1966
UniRef50_A0A812N7S4	A0A812N7S4	unreviewed	A0A812N7S4_9DINO	GIP protein	GIP STRI2592_LOCUS16519	Symbiodinium sp. CCMP2592	2393
UniRef50_A0A812N7S4	A0A812P987	unreviewed	A0A812P987_9DINO	GIP protein	GIP SNAT2548_LOCUS17075	Symbiodinium natans	2054
UniRef50_A0A812N7S4	A0A812UAW4	unreviewed	A0A812UAW4_9DINO	TY1B-PL protein	TY1B-PL SNAT2548_LOCUS31895	Symbiodinium natans	1996
UniRef50_A0A812N878	A0A812N878	unreviewed	A0A812N878_9DINO	Uncharacterized protein	SNAT2548_LOCUS15495	Symbiodinium natans	406
UniRef50_A0A812N885	A0A812N885	unreviewed	A0A812N885_9DINO	OtsA protein	otsA SMICCKB8_LOCUS9659	Symbiodinium sp. KB8	700
UniRef50_A0A812N8Q9	A0A812N8Q9	unreviewed	A0A812N8Q9_9DINO	GIP protein	GIP SNEC2469_LOCUS6959	Symbiodinium necroappetens	2284
UniRef50_A0A812N8Q9	A0A812W3W6	unreviewed	A0A812W3W6_9DINO	GIP protein	GIP STRI2592_LOCUS33262	Symbiodinium sp. CCMP2592	2225
UniRef50_A0A812N8S3	A0A812N8S3	unreviewed	A0A812N8S3_9DINO	HemH protein	hemH SLIN2456_LOCUS9085	Symbiodinium sp. CCMP2456	675
UniRef50_A0A812N8U9	A0A812WU20	unreviewed	A0A812WU20_9DINO	Calmodulin	SNEC2469_LOCUS19706	Symbiodinium necroappetens	485
UniRef50_A0A812N8U9	A0A812N8U9	unreviewed	A0A812N8U9_9DINO	Calmodulin	SMICCKB8_LOCUS9869	Symbiodinium sp. KB8	485
UniRef50_A0A812N8U9	A0A1Q9ESI9	unreviewed	A0A1Q9ESI9_SYMMI	Calmodulin	AK812_SmicGene5873	Symbiodinium microadriaticum (Dinoflagellate) (Zooxanthella microadriatica)	485
UniRef50_A0A812N8U9	A0A812IY64	unreviewed	A0A812IY64_SYMPI	Calmodulin	SPIL2461_LOCUS1049	Symbiodinium pilosum (Dinoflagellate)	496
